transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
2422,19/07/2021 23:35:00,P0548,2,americanexpress,374288517664230,F,12.25,3,13.89
2423,20/07/2021 0:47:00,P0629,12,mastercard,5108755932661790,F,6.4,1,7.79
2424,20/07/2021 1:09:00,P0303,8,americanexpress,374283292077278,F,19.07,2,21.09
2425,20/07/2021 2:59:00,P0366,9,mastercard,5048371596445570,F,13.27,2,14.69
2426,20/07/2021 5:10:00,P0631,3,mastercard,5048376198608320,F,17.35,2,18.29
2427,20/07/2021 10:48:00,P0222,3,visa,4041599029238,F,16.56,2,18.09
2428,20/07/2021 12:03:00,P0393,7,americanexpress,374283301495248,F,10.94,2,11.59
2429,20/07/2021 12:44:00,P0516,6,visa,4041591183686060,F,6.12,2,7.49
2430,20/07/2021 14:28:00,P0391,3,mastercard,5048374642657630,F,1.6,1,1.79
2431,20/07/2021 14:49:00,P0453,9,americanexpress,374288055820475,T,12.82,1,14.49
2432,20/07/2021 20:46:00,P0395,9,americanexpress,374283805599495,F,2.55,1,3.59
2433,20/07/2021 21:20:00,P0305,4,americanexpress,374283147056980,F,8.74,6,9.99
2434,20/07/2021 22:22:00,P0564,7,americanexpress,374288458602116,F,14.32,1,15.29
2435,21/07/2021 11:28:00,P0495,5,visa,4041599704046,F,4.23,3,4.99
2436,21/07/2021 14:30:00,P0022,-1,visa,4041596479824,T,1.16,1,1.69
2437,21/07/2021 14:47:00,P0556,5,americanexpress,374283986836617,F,5.5,2,6.49
2438,21/07/2021 15:42:00,P0391,6,mastercard,5048371649668850,F,1.6,1,1.79
2439,21/07/2021 16:17:00,P0195,3,visa,4041594079066910,F,17.91,2,19.39
2440,21/07/2021 20:18:00,P0560,5,visa,4041593650939710,F,1.4,2,1.69
2441,21/07/2021 20:59:00,P0598,6,mastercard,5048372483933940,F,11.99,2,13.49
2442,21/07/2021 21:45:00,P0272,6,americanexpress,374288429006025,F,5.35,6,6.29
2443,22/07/2021 2:28:00,P0401,5,mastercard,5048370415476240,F,16.69,1,18.09
2444,22/07/2021 3:32:00,P0678,5,mastercard,5108754312536530,F,7.6,3,8.29
2445,22/07/2021 6:34:00,P0721,4,americanexpress,374283154090831,F,4.19,2,4.89
2446,22/07/2021 6:55:00,P0676,6,mastercard,5048372340435820,F,4.72,1,4.99
2447,22/07/2021 7:02:00,P0227,5,mastercard,5048371282849140,F,7.59,2,8.29
2448,22/07/2021 7:29:00,P0341,8,visa,4041598134754060,F,10.79,2,11.59
2449,22/07/2021 8:59:00,P0660,7,visa,4041594267015,F,5.83,2,7.09
2450,22/07/2021 9:43:00,P0395,5,visa,4041592376859,F,2.55,4,3.59
2451,22/07/2021 10:14:00,P0063,3,mastercard,5108751045442210,T,3.09,3,4.29
2452,22/07/2021 12:50:00,P0342,5,mastercard,5048375631929670,F,18.73,2,20.69
2453,22/07/2021 16:10:00,P0080,6,mastercard,5108755414285580,F,11.33,3,12.29
2454,23/07/2021 4:40:00,P0080,5,visa,4041593594604190,F,11.33,4,12.29
2455,23/07/2021 7:01:00,P0351,5,visa,4041595085804,F,10.04,1,11.39
2456,23/07/2021 15:53:00,P0513,4,visa,4041598594885,F,0.97,1,1.59
2457,23/07/2021 16:06:00,P0493,7,visa,4041595689060130,F,18.02,1,19.69
2458,23/07/2021 16:56:00,P0640,5,mastercard,5048375307801930,F,9.92,1,11.29
2459,23/07/2021 19:09:00,P0088,3,visa,4041592309751010,F,15.63,3,17.49
2460,23/07/2021 19:36:00,P0169,7,americanexpress,374288365381408,F,6.79,2,7.99
2461,23/07/2021 20:52:00,P0333,7,visa,4041593840690510,F,16.61,2,18.09
2462,23/07/2021 22:10:00,P0232,6,visa,4041592840094,F,1.66,2,1.89
2463,24/07/2021 10:39:00,P0025,2,visa,4041592252662,F,14.18,5,14.99
2464,24/07/2021 12:19:00,P0545,5,visa,4041596642310950,F,6.62,2,7.89
2465,24/07/2021 14:10:00,P0266,8,mastercard,5108755827597420,F,7.49,3,8.29
2466,24/07/2021 16:25:00,P0312,7,americanexpress,374288937026838,F,17.43,5,18.49
2467,24/07/2021 17:47:00,P0255,7,americanexpress,374283929334472,F,18.85,1,20.79
2468,24/07/2021 23:33:00,P0547,5,americanexpress,374288977686947,F,20,1,21.49
2469,24/07/2021 23:46:00,P0419,3,mastercard,5048374397577840,F,16.66,1,18.09
2470,25/07/2021 4:50:00,P0531,8,americanexpress,374283082461724,F,3.2,2,4.39
2471,25/07/2021 7:01:00,P0356,4,visa,4041593512908,T,2.39,1,3.29
2472,25/07/2021 7:39:00,P0473,7,americanexpress,374288104494199,F,4.79,1,5.19
2473,25/07/2021 10:36:00,P0456,9,americanexpress,374288434078787,F,18.35,3,20.19
2474,25/07/2021 11:28:00,P0343,7,americanexpress,374288389980839,F,3.66,2,4.79
2475,25/07/2021 12:39:00,P0006,6,americanexpress,374283602624355,F,13.55,1,14.79
2476,25/07/2021 16:49:00,P0278,8,mastercard,5048378099266430,F,13.24,1,14.69
2477,26/07/2021 0:43:00,P0208,5,americanexpress,374283708311600,F,4,1,4.89
2478,26/07/2021 11:25:00,P0302,8,americanexpress,374288411174286,F,5.98,2,7.29
2479,26/07/2021 14:17:00,P0067,3,americanexpress,374288435218226,F,17.72,1,19.09
2480,26/07/2021 16:05:00,P0642,4,americanexpress,374283054253406,F,5.45,1,6.39
2481,26/07/2021 16:41:00,P0379,8,visa,4041595690439,F,6.12,2,7.49
2482,26/07/2021 19:26:00,P0287,7,mastercard,5108751823180160,T,13.95,2,14.89
2483,26/07/2021 21:20:00,P0452,11,mastercard,5108758471970270,T,8.33,5,9.29
2484,27/07/2021 3:46:00,P0704,6,visa,4041596010892,F,13.67,1,14.89
2485,27/07/2021 9:33:00,P0399,6,visa,4041593207351120,T,9.83,1,11.29
2486,27/07/2021 13:36:00,P0232,5,mastercard,5048373883872130,F,1.66,1,1.89
2487,27/07/2021 16:35:00,P0240,3,mastercard,5108753945463230,F,1.27,1,1.69
2488,27/07/2021 16:58:00,P0443,9,americanexpress,374283909229080,F,11.72,3,12.99
2489,27/07/2021 17:15:00,P0190,3,americanexpress,374288167136810,F,18.93,3,20.89
2490,27/07/2021 23:33:00,P0342,6,mastercard,5108759548971620,F,18.73,4,20.69
2491,28/07/2021 5:25:00,P0580,5,americanexpress,374283015871890,T,3.39,1,4.59
2492,28/07/2021 9:25:00,P0311,8,visa,4041599233657,T,9.99,3,11.39
2493,28/07/2021 11:23:00,P0364,9,mastercard,5048379464194260,F,15.78,2,17.59
2494,28/07/2021 13:12:00,P0442,3,visa,4041594731556,F,14.89,1,16.39
2495,28/07/2021 18:16:00,P0334,5,americanexpress,374283091167007,F,5.53,1,6.59
2496,28/07/2021 19:17:00,P0368,6,americanexpress,374283251471546,F,9.52,1,10.99
2497,28/07/2021 21:47:00,P0179,5,mastercard,5108757014780800,F,5.8,3,6.99
2498,28/07/2021 21:56:00,P0321,7,americanexpress,374283411655152,F,17.35,3,18.29
2499,28/07/2021 22:26:00,P0418,5,visa,4041598587134380,F,13.24,4,14.69
2500,29/07/2021 2:04:00,P0440,3,visa,4041598828630,F,8.88,1,10.19
2501,29/07/2021 2:16:00,P0368,5,,3544715180774580,F,9.52,5,10.99
2502,29/07/2021 6:13:00,P0540,6,visa,4041595599788,F,18.72,1,20.69
2503,29/07/2021 7:06:00,P0533,6,americanexpress,374283808063846,F,1.5,1,1.69
2504,29/07/2021 7:56:00,P0194,5,visa,4041593850998490,F,10.82,4,11.59
2505,29/07/2021 9:14:00,P0392,5,mastercard,5048372249186520,F,13.78,2,14.89
2506,29/07/2021 14:02:00,P0353,4,mastercard,5048379451591340,F,15.1,3,16.69
2507,29/07/2021 16:22:00,P0391,4,mastercard,5048371668815080,T,1.6,2,1.79
2508,29/07/2021 17:47:00,P0429,8,americanexpress,374288589725752,F,0.78,1,1.59
2509,30/07/2021 2:31:00,P0410,6,americanexpress,374283347496002,F,2.95,2,4.09
2510,30/07/2021 4:05:00,P0167,6,mastercard,5108750776059130,F,13.32,1,14.79
2511,30/07/2021 7:22:00,P0442,5,visa,4041598269352980,T,14.89,1,16.39
2512,30/07/2021 8:54:00,P0056,5,americanexpress,374288795060622,F,5.95,1,7.19
2513,30/07/2021 11:14:00,P0545,6,mastercard,5108753844387250,F,6.62,1,7.89
2514,30/07/2021 11:35:00,P0030,4,americanexpress,374288103212584,T,2.05,3,2.69
2515,30/07/2021 14:57:00,P0601,4,visa,4041598155521,F,4.54,2,4.99
2516,30/07/2021 17:27:00,P0233,7,visa,4041591480736,F,5.72,3,6.89
2517,30/07/2021 20:44:00,P0589,9,americanexpress,374283668428246,F,12.01,4,13.49
2518,30/07/2021 21:38:00,P0371,8,americanexpress,374283645515685,F,5.38,2,6.29
2519,30/07/2021 22:14:00,P0465,8,americanexpress,374283546205683,F,9.61,1,11.09
2520,31/07/2021 1:27:00,P0523,5,visa,4041593389938020,F,11.74,1,13.09
2521,31/07/2021 2:34:00,P0715,2,americanexpress,374288854869699,F,7.6,3,8.29
2522,31/07/2021 3:19:00,P0193,6,visa,4041592232036380,F,18.76,2,20.69
2523,31/07/2021 4:06:00,P0529,6,visa,4041596599027,T,17.59,1,18.79
2524,31/07/2021 4:22:00,P0605,9,americanexpress,374283008890469,F,4.77,2,5.09
2525,31/07/2021 7:30:00,P0111,6,americanexpress,374283627057276,F,11.74,3,13.09
2526,31/07/2021 8:36:00,P0269,3,mastercard,5048375735355090,T,13.6,2,14.79
2527,31/07/2021 14:47:00,P0094,8,,5246234784813090,F,13.35,4,14.79
2528,31/07/2021 16:00:00,P0361,7,mastercard,5108759892071130,F,8.85,2,10.19
2529,31/07/2021 19:20:00,P0309,7,americanexpress,374283248061434,F,18.17,1,19.89
2530,31/07/2021 19:33:00,P0385,6,mastercard,5108756078034700,T,13.22,5,14.69
2531,31/07/2021 20:15:00,P0578,11,americanexpress,374288880957070,F,19.78,2,21.39
2532,31/07/2021 20:37:00,P0291,8,mastercard,5048374010842440,F,14.13,1,14.89
2533,31/07/2021 21:59:00,P0297,4,visa,4041593139177680,F,17.82,2,19.29
2534,31/07/2021 22:56:00,P0377,5,mastercard,5108753498920180,F,0.12,2,1.19
2535,01/08/2021 00:07:00,P0559,8,mastercard,5108757299169270,F,6.29,1,7.69
2536,01/08/2021 00:25:00,P0444,3,mastercard,5048378152711770,F,13.93,1,14.89
2537,01/08/2021 01:09:00,P0385,6,mastercard,5048374335910480,F,13.22,1,14.69
2538,01/08/2021 01:35:00,P0417,5,americanexpress,374283409962404,F,16.73,2,18.09
2539,01/08/2021 03:38:00,P0164,4,americanexpress,374288747285178,F,18.98,3,20.99
2540,01/08/2021 10:59:00,P0538,12,americanexpress,374283685322000,F,5.83,1,7.09
2541,01/08/2021 14:05:00,P0347,9,americanexpress,374283537471195,F,5.37,1,6.29
2542,01/08/2021 16:32:00,P0180,6,americanexpress,374283375551769,F,19.25,1,21.19
2543,01/08/2021 16:42:00,P0692,6,americanexpress,374283147938294,F,11.98,4,13.49
2544,01/08/2021 17:04:00,P0268,7,visa,4041596708937780,F,11.93,2,13.39
2545,01/08/2021 17:06:00,P0084,3,mastercard,5108750664264880,F,9.69,2,11.19
2546,01/08/2021 17:43:00,P0065,9,americanexpress,374283949543102,F,15.39,1,17.19
2547,01/08/2021 21:06:00,P0525,8,visa,4041594981032020,F,13.86,1,14.89
2548,01/08/2021 22:51:00,P0203,7,mastercard,5048379660083140,F,4.78,1,5.09
2549,01/08/2021 23:00:00,P0543,9,visa,4041595216612470,F,17.45,1,18.49
2550,02/08/2021 01:51:00,P0342,6,visa,4041596568576,F,18.73,2,20.69
2551,02/08/2021 02:01:00,P0112,6,mastercard,5108752179433410,F,17.89,2,19.39
2552,02/08/2021 04:44:00,P0274,5,americanexpress,374288212358617,F,11.65,1,12.89
2553,02/08/2021 05:24:00,P0553,3,mastercard,5108756917827290,T,6.79,3,7.99
2554,02/08/2021 08:43:00,P0249,6,mastercard,5108756802797000,T,4.12,1,4.89
2555,02/08/2021 09:46:00,P0711,7,visa,4041594440539,F,9.87,1,11.29
2556,02/08/2021 10:37:00,P0224,10,mastercard,5048374416406920,F,16.48,1,18.09
2557,02/08/2021 10:51:00,P0124,5,americanexpress,374283885799122,F,0.87,1,1.59
2558,02/08/2021 13:11:00,P0089,4,americanexpress,374283850052176,T,12.63,1,14.29
2559,02/08/2021 14:07:00,P0494,5,mastercard,5108750702895090,F,17.33,1,18.29
2560,02/08/2021 17:05:00,P0546,8,americanexpress,374288068606895,F,3.2,1,4.39
2561,02/08/2021 17:35:00,P0483,4,visa,4041592409535800,F,17.52,1,18.69
2562,02/08/2021 18:36:00,P0500,10,,3552250930021480,F,7.53,1,8.29
2563,03/08/2021 00:15:00,P0451,5,mastercard,5108754004073370,F,2.41,2,3.29
2564,03/08/2021 00:56:00,P0077,8,americanexpress,374288575521694,T,6.54,1,7.89
2565,03/08/2021 01:14:00,P0629,4,mastercard,5048373102000720,F,6.4,2,7.79
2566,03/08/2021 01:53:00,P0130,4,americanexpress,374288954223227,F,15.79,2,17.59
2567,03/08/2021 06:46:00,P0597,8,americanexpress,374283062704101,T,12.19,2,13.79
2568,03/08/2021 11:09:00,P0554,5,americanexpress,374288840929987,F,1.62,3,1.79
2569,03/08/2021 13:01:00,P0656,5,visa,4041595472648,F,12.94,1,14.59
2570,03/08/2021 13:05:00,P0453,7,,5602253681025080,F,12.82,1,14.49
2571,03/08/2021 16:50:00,P0011,3,mastercard,5108755640918370,F,9.15,2,10.59
2572,03/08/2021 16:54:00,P0223,5,americanexpress,374283992184994,F,6.71,2,7.99
2573,03/08/2021 18:00:00,P0499,2,visa,4041593496730,F,16.3,1,17.99
2574,03/08/2021 19:24:00,P0235,4,mastercard,5048379945922780,F,11.99,1,13.49
2575,03/08/2021 21:02:00,P0526,4,visa,4041594710529960,F,3.83,1,4.79
2576,03/08/2021 21:46:00,P0543,5,americanexpress,374288096875967,F,17.45,1,18.49
2577,04/08/2021 02:48:00,P0536,4,visa,4041595039929980,T,16.97,1,18.19
2578,04/08/2021 04:06:00,P0167,6,americanexpress,374283603006198,F,13.32,1,14.79
2579,04/08/2021 04:08:00,P0442,8,americanexpress,374288034291707,F,14.89,2,16.39
2580,04/08/2021 05:58:00,P0386,2,americanexpress,374288869034529,F,19.79,3,21.39
2581,04/08/2021 09:45:00,P0742,6,mastercard,5108751684786790,F,2.11,4,2.79
2582,04/08/2021 12:23:00,P0130,6,,3570033010403950,F,15.79,3,17.59
2583,04/08/2021 15:50:00,P0291,11,americanexpress,374283932576382,T,14.13,1,14.89
2584,04/08/2021 16:19:00,P0058,6,visa,4041592446132,T,11.38,3,12.39
2585,04/08/2021 17:52:00,P0690,4,mastercard,5108756588197760,F,11.93,1,13.39
2586,04/08/2021 22:29:00,P0331,6,mastercard,5048376863226540,F,15.79,2,17.59
2587,04/08/2021 23:28:00,P0461,6,americanexpress,374288573052213,F,15.83,4,17.69
2588,05/08/2021 02:29:00,P0418,4,mastercard,5048379974842960,F,13.24,1,14.69
2589,05/08/2021 03:47:00,P0311,4,americanexpress,374288010382165,F,9.99,2,11.39
2590,05/08/2021 05:48:00,P0577,5,visa,4041597525872,F,7.24,3,8.19
2591,05/08/2021 07:29:00,P0431,5,americanexpress,374288380259050,F,10.67,1,11.59
2592,05/08/2021 08:58:00,P0122,7,mastercard,5048378288342060,F,11.9,1,13.29
2593,05/08/2021 10:17:00,P0375,6,americanexpress,374283677528564,F,15.75,1,17.59
2594,05/08/2021 11:11:00,P0200,6,mastercard,5048372719933950,F,19.29,1,21.19
2595,05/08/2021 12:31:00,P0466,7,americanexpress,374283207824921,F,14.01,3,14.89
2596,05/08/2021 14:00:00,P0518,9,americanexpress,374288708463731,T,16.41,3,17.99
2597,05/08/2021 19:42:00,P0369,6,visa,4041593289546180,T,8.08,2,8.79
2598,05/08/2021 20:05:00,P0522,6,visa,4041595260218090,T,4.9,1,5.39
2599,06/08/2021 03:06:00,P0661,4,americanexpress,374283043687532,F,8.21,1,8.99
2600,06/08/2021 03:53:00,P0050,5,americanexpress,374283635809916,F,16.93,2,18.19
2601,06/08/2021 04:51:00,P0731,5,visa,4041593651714,F,13.22,1,14.69
2602,06/08/2021 05:36:00,P0540,7,visa,4041599741113,F,18.72,2,20.69
2603,06/08/2021 05:40:00,P0440,2,,30544243580017,F,8.88,2,10.19
2604,06/08/2021 07:55:00,P0668,6,mastercard,5048375520709440,F,0.46,2,1.39
2605,06/08/2021 10:50:00,P0484,4,mastercard,5048376268813730,F,10.9,3,11.59
2606,06/08/2021 11:04:00,P0478,7,visa,4041598459865,F,18.67,1,20.59
2607,06/08/2021 12:40:00,P0511,6,mastercard,5048373005434620,F,7.06,2,8.19
2608,06/08/2021 14:17:00,P0495,3,visa,4041590923702,F,4.23,1,4.99
2609,06/08/2021 15:04:00,P0140,7,visa,4041596912623270,T,1.11,1,1.69
2610,06/08/2021 20:38:00,P0577,9,visa,4041592530224,T,7.24,2,8.19
2611,06/08/2021 20:57:00,P0603,5,visa,4041596479857,F,19.88,1,21.39
2612,07/08/2021 00:37:00,P0493,5,visa,4041595824118980,F,18.02,1,19.69
2613,07/08/2021 03:50:00,P0291,6,visa,4041598914802780,F,14.13,3,14.89
2614,07/08/2021 04:24:00,P0674,7,,3544274306309550,F,3.52,1,4.69
2615,07/08/2021 05:43:00,P0342,6,visa,4041593262412720,F,18.73,1,20.69
2616,07/08/2021 06:31:00,P0277,7,visa,4041590555507810,F,3.87,3,4.89
2617,07/08/2021 13:48:00,P0206,3,,5420649454274770,F,0.58,4,1.49
2618,07/08/2021 14:14:00,P0253,7,americanexpress,374288120179840,F,3.09,1,4.29
2619,07/08/2021 18:28:00,P0470,4,mastercard,5048373439190090,T,18.14,3,19.89
2620,07/08/2021 23:16:00,P0459,6,visa,4041592692115,F,8.82,2,10.09
2621,07/08/2021 23:26:00,P0389,6,visa,4041598317770420,F,5.95,1,7.19
2622,08/08/2021 00:40:00,P0164,6,mastercard,5048370346518220,F,18.98,2,20.99
2623,08/08/2021 00:52:00,P0263,5,visa,4041594460818,F,2.27,1,3.09
2624,08/08/2021 02:42:00,P0354,4,americanexpress,374283615059011,F,15.35,1,17.09
2625,08/08/2021 06:51:00,P0484,6,americanexpress,374283733036917,F,10.9,2,11.59
2626,08/08/2021 07:57:00,P0410,5,americanexpress,374283017906579,F,2.95,2,4.09
2627,08/08/2021 14:54:00,P0540,6,visa,4041591901889220,F,18.72,2,20.69
2628,08/08/2021 15:19:00,P0356,7,mastercard,5048370688650660,F,2.39,4,3.29
2629,08/08/2021 15:51:00,P0331,7,visa,4041597177347700,F,15.79,1,17.59
2630,08/08/2021 16:10:00,P0711,6,mastercard,5108751435418440,F,9.87,1,11.29
2631,08/08/2021 18:05:00,P0210,4,,3567518289334570,F,2.78,2,3.89
2632,09/08/2021 03:55:00,P0268,5,americanexpress,374283316103753,T,11.93,1,13.39
2633,09/08/2021 04:32:00,P0403,6,americanexpress,374283543342653,F,18.82,2,20.79
2634,09/08/2021 05:41:00,P0623,10,mastercard,5048377014987880,F,16.64,2,18.09
2635,09/08/2021 07:51:00,P0408,4,mastercard,5108751223422230,T,8.24,2,9.09
2636,09/08/2021 08:03:00,P0343,6,mastercard,5108750904505550,F,3.66,1,4.79
2637,09/08/2021 08:26:00,P0118,4,visa,4041594651812,F,2.82,1,3.99
2638,09/08/2021 09:14:00,P0547,8,mastercard,5048370760506120,F,20,1,21.49
2639,09/08/2021 09:30:00,P0526,6,mastercard,5048379452622910,F,3.83,3,4.79
2640,09/08/2021 09:39:00,P0491,8,americanexpress,374288971124457,F,18,1,19.59
2641,09/08/2021 10:38:00,P0535,5,mastercard,5048370400802450,T,12.16,4,13.69
2642,09/08/2021 10:43:00,P0235,8,mastercard,5048372574910730,T,11.99,1,13.49
2643,09/08/2021 10:43:00,P0587,5,visa,4041591920237880,F,13.88,2,14.89
2644,09/08/2021 12:21:00,P0405,7,americanexpress,374283922842208,F,18.2,1,19.99
2645,09/08/2021 12:45:00,P0229,5,mastercard,5108759624269530,F,12.15,1,13.69
2646,09/08/2021 12:46:00,P0649,6,mastercard,5108759010492560,F,18.36,3,20.19
2647,09/08/2021 13:03:00,P0346,7,mastercard,5048376627016350,F,12.21,1,13.79
2648,09/08/2021 13:39:00,P0301,6,visa,4041598355535,F,15.18,1,16.79
2649,09/08/2021 19:59:00,P0249,9,visa,4041596229245630,F,4.12,2,4.89
2650,09/08/2021 21:24:00,P0163,9,,201411015357151,F,4.21,2,4.99
2651,09/08/2021 21:45:00,P0416,7,mastercard,5048374702187840,F,9.88,2,11.29
2652,09/08/2021 22:27:00,P0632,6,visa,4041590181722130,F,7.68,2,8.29
2653,09/08/2021 23:04:00,P0110,6,mastercard,5108758791644990,F,14.28,2,15.19
2654,10/08/2021 01:46:00,P0474,8,mastercard,5048371299026170,F,15.66,3,17.49
2655,10/08/2021 01:47:00,P0102,2,mastercard,5108750359044490,F,16.26,2,17.99
2656,10/08/2021 02:05:00,P0073,5,visa,4041598907152,F,15.31,3,16.99
2657,10/08/2021 02:37:00,P0560,5,visa,4041595559529660,F,1.4,1,1.69
2658,10/08/2021 03:23:00,P0317,9,americanexpress,374283962967089,F,16.83,3,18.19
2659,10/08/2021 04:05:00,P0541,8,americanexpress,374283714175908,F,2.8,1,3.89
2660,10/08/2021 04:22:00,P0355,5,americanexpress,374283314133752,T,6.54,2,7.89
2661,10/08/2021 08:21:00,P0470,6,mastercard,5048379839475630,F,18.14,3,19.89
2662,10/08/2021 12:23:00,P0145,9,visa,4041596739482,F,4.03,1,4.89
2663,10/08/2021 17:01:00,P0410,5,mastercard,5048371609124180,F,2.95,2,4.09
2664,10/08/2021 17:29:00,P0136,5,americanexpress,374288876553370,F,3.23,1,4.39
2665,10/08/2021 19:21:00,P0534,9,mastercard,5048373812112750,F,7.63,1,8.29
2666,10/08/2021 21:22:00,P0234,5,mastercard,5048379281380130,F,3.13,3,4.29
2667,10/08/2021 21:26:00,P0408,6,mastercard,5108753437616620,T,8.24,2,9.09
2668,10/08/2021 21:43:00,P0135,5,mastercard,5108750952852680,F,2.03,1,2.59
2669,10/08/2021 22:34:00,P0436,3,mastercard,5048379481783480,F,5.89,1,7.19
2670,10/08/2021 22:40:00,P0486,5,mastercard,5108759822993580,T,6.52,3,7.89
2671,10/08/2021 23:03:00,P0352,7,visa,4041597676883670,F,2.04,2,2.59
2672,10/08/2021 23:14:00,P0125,7,visa,4041592714959550,F,0.81,4,1.59
2673,11/08/2021 00:09:00,P0616,6,americanexpress,374288669038233,F,11.41,2,12.39
2674,11/08/2021 01:59:00,P0211,6,visa,4041594854101,F,17.54,3,18.69
2675,11/08/2021 02:04:00,P0459,3,americanexpress,374283967124157,F,8.82,3,10.09
2676,11/08/2021 02:05:00,P0080,6,americanexpress,374283908444409,F,11.33,1,12.29
2677,11/08/2021 02:24:00,P0438,8,americanexpress,374288590203781,F,5.21,4,5.99
2678,11/08/2021 02:33:00,P0553,6,americanexpress,374288381537991,F,6.79,3,7.99
2679,11/08/2021 03:05:00,P0365,8,americanexpress,374288057012451,F,14.34,4,15.29
2680,11/08/2021 05:44:00,P0701,6,americanexpress,374283620741165,F,11.06,1,11.69
2681,11/08/2021 06:26:00,P0177,3,americanexpress,374288979023693,F,7.63,5,8.29
2682,11/08/2021 08:43:00,P0421,9,visa,4041598816580270,F,13.89,1,14.89
2683,11/08/2021 10:15:00,P0427,9,americanexpress,374283011497294,T,12.94,1,14.59
2684,11/08/2021 10:25:00,P0319,2,mastercard,5048374152043780,T,3.51,2,4.69
2685,11/08/2021 10:31:00,P0512,5,mastercard,5048372993884620,F,15.55,1,17.39
2686,11/08/2021 16:34:00,P0557,5,visa,4041596915330,T,9.79,4,11.29
2687,11/08/2021 20:56:00,P0323,7,mastercard,5108756929349900,T,0.34,1,1.29
2688,11/08/2021 22:21:00,P0276,5,mastercard,5048372651332720,F,18.02,1,19.69
2689,12/08/2021 01:24:00,P0593,6,visa,4041595556049130,F,17.78,1,19.19
2690,12/08/2021 01:49:00,P0516,5,visa,4041591616248,F,6.12,2,7.49
2691,12/08/2021 02:08:00,P0534,6,americanexpress,374283233673292,F,7.63,1,8.29
2692,12/08/2021 02:15:00,P0193,4,americanexpress,374288975141531,F,18.76,1,20.69
2693,12/08/2021 02:47:00,P0133,7,americanexpress,374288851308766,F,14.2,1,14.99
2694,12/08/2021 03:14:00,P0492,6,mastercard,5048371050192940,F,16.12,2,17.89
2695,12/08/2021 06:38:00,P0592,9,americanexpress,374283642510051,F,7.44,2,8.29
2696,12/08/2021 06:39:00,P0395,7,visa,4041590338700600,F,2.55,2,3.59
2697,12/08/2021 11:43:00,P0632,5,mastercard,5108754682881740,F,7.68,1,8.29
2698,12/08/2021 12:29:00,P0228,6,visa,4041597299173550,F,0.09,2,1.09
2699,12/08/2021 12:45:00,P0571,6,visa,4041595327826,F,4.35,3,4.99
2700,12/08/2021 12:58:00,P0165,5,americanexpress,374288537357245,T,0.94,1,1.59
2701,12/08/2021 17:24:00,P0339,4,americanexpress,374288990705054,F,19.62,2,21.39
2702,12/08/2021 20:06:00,P0209,9,americanexpress,374283129239489,F,6.02,1,7.29
2703,12/08/2021 20:58:00,P0579,8,visa,4041594198707,F,19.5,1,21.29
2704,12/08/2021 22:19:00,P0747,7,mastercard,5108752747531930,T,14.79,6,16.19
2705,12/08/2021 22:22:00,P0202,6,visa,4041590328000550,F,7.25,2,8.19
2706,12/08/2021 22:48:00,P0643,8,americanexpress,374288331063262,F,17.61,2,18.89
2707,13/08/2021 4:04:00,P0651,11,,6709138343072930,F,15.2,3,16.89
2708,13/08/2021 6:39:00,P0517,8,visa,4041594880874,F,5.11,2,5.79
2709,13/08/2021 7:20:00,P0444,8,visa,4041590144111530,F,13.93,3,14.89
2710,13/08/2021 7:36:00,P0640,4,,3554006797480850,F,9.92,1,11.29
2711,13/08/2021 8:53:00,P0638,5,mastercard,5048378584323020,F,16.92,1,18.19
2712,13/08/2021 9:01:00,P0323,7,mastercard,5108758661961690,F,0.34,3,1.29
2713,13/08/2021 9:20:00,P0382,2,,3564509526202820,F,14.22,1,15.09
2714,13/08/2021 10:00:00,P0092,5,visa,4041593667639210,T,3.11,1,4.29
2715,13/08/2021 10:30:00,P0289,11,americanexpress,374283132360330,F,12.12,1,13.69
2716,13/08/2021 13:06:00,P0508,7,visa,4041597860317410,F,7.67,2,8.29
2717,13/08/2021 16:40:00,P0344,5,americanexpress,374288035256667,T,9.86,1,11.29
2718,13/08/2021 17:09:00,P0336,7,mastercard,5048370203099780,F,8.17,2,8.89
2719,13/08/2021 20:04:00,P0173,6,mastercard,5108751050159360,F,0.93,1,1.59
2720,13/08/2021 21:43:00,P0287,7,mastercard,5108752553554270,F,13.95,3,14.89
2721,13/08/2021 21:52:00,P0379,3,mastercard,5108758922952330,T,6.12,2,7.49
2722,13/08/2021 21:53:00,P0546,6,mastercard,5108753614911320,F,3.2,1,4.39
2723,13/08/2021 21:57:00,P0134,4,visa,4041599760626740,T,10.28,3,11.49
2724,13/08/2021 23:07:00,P0492,6,visa,4041590225148600,F,16.12,3,17.89
2725,14/08/2021 0:39:00,P0525,5,visa,4041595553769,F,13.86,2,14.89
2726,14/08/2021 0:46:00,P0460,4,americanexpress,374288182808781,F,4.37,3,4.99
2727,14/08/2021 2:05:00,P0177,6,americanexpress,374283480459270,F,7.63,1,8.29
2728,14/08/2021 2:52:00,P0391,9,visa,4041599292786290,F,1.6,1,1.79
2729,14/08/2021 2:55:00,P0237,5,mastercard,5108756632706840,F,10.43,2,11.49
2730,14/08/2021 5:10:00,P0092,6,mastercard,5108751875637670,F,3.11,2,4.29
